,airline_sentiment,text,tweet_created,tweet_location,score,one_hot_score
8972,negative,@usairways you're killing me from the inside,2015-02-24 11:41:43 -0800,,-1,"[1, 0, 0]"
8973,negative,@usairways is not the new @americanair is more like the new @spiritairlines. love aa. not impressed with the subpar planes and gate agents.,2015-02-24 11:39:45 -0800,,-1,"[1, 0, 0]"
8974,positive,@usairways we were moved to a delta direct. thank you for the accommodations!,2015-02-24 11:39:22 -0800,,1,"[0, 0, 1]"
8975,neutral,"@usairways agree! richard p. literally ripped up our tixs in our faces and made rude, inappropriate comments to us and our family. awful!",2015-02-24 11:38:47 -0800,,0,"[0, 1, 0]"
8976,negative,@usairways flight 645 to phoenix deboards passengers going to salt lake city because they can't resolve a simple bathroom issue. #fail,2015-02-24 11:38:11 -0800,"Astoria, NY",-1,"[1, 0, 0]"
8977,negative,@usairways always fun to get screwed out of an earlier flight (that isn't full) #crummyservice #whydidntiflysouthwest #goodluckamericanair,2015-02-24 11:30:29 -0800,,-1,"[1, 0, 0]"
8978,neutral,@usairways shout out to cathy at the vegas airport check-in for hooking us up!,2015-02-24 11:30:20 -0800,Paper Street,0,"[0, 1, 0]"
8979,negative,@usairways ok...i know doors close ~10 minutes before takeoff. stop telling me my flight will leave in 20 minutes when we haven't boarded.,2015-02-24 11:29:10 -0800,"Raleigh, NC",-1,"[1, 0, 0]"
8980,negative,@usairways i finally got through on the phone after a 2 hour wait time.,2015-02-24 11:29:08 -0800,,-1,"[1, 0, 0]"
8981,negative,@usairways been stuck for 40+ minutes due to lavatory issues. no beverages. no snacks. no customer service. flt 645 to pho... #fail #refund,2015-02-24 11:28:22 -0800,"Astoria, NY",-1,"[1, 0, 0]"
8982,neutral,@usairways will you be issuing a travel advisory for clt for thursday?  a significant snow storm is in the way wednesday night.,2015-02-24 11:27:38 -0800,,0,"[0, 1, 0]"
8983,negative,@usairways i've been on hold to change a date on a ticket for over 3 hours. can someone please assist me? unacceptable.,2015-02-24 11:26:17 -0800,,-1,"[1, 0, 0]"
8984,negative,@usairways thanks 4 making it impossibly expensive 2 change 2 a flight leaving less than 24 hrs earlier than my reservation #1lesscustomer,2015-02-24 11:22:18 -0800,,-1,"[1, 0, 0]"
8985,positive,@usairways well i did miss it. but gate agents had rebooked boarding pass waiting when i landed. time for lunch &amp; a beverage. easy cheesy,2015-02-24 11:19:32 -0800,"Fort Mill, SC",1,"[0, 0, 1]"
8986,negative,@usairways i cant get anyone on the phone to help with award travel.purchased extra miles and 10 minutes late flightr the miles needed was raised.,2015-02-24 11:12:48 -0800,,-1,"[1, 0, 0]"
8987,negative,@usairways why haven't you issued a travel advisory for charlotte wednesday night and thursday? 4-6 inches of snow.,2015-02-24 11:03:42 -0800,,-1,"[1, 0, 0]"
8988,neutral,@usairways i need help about a ticket. dm me,2015-02-24 11:00:19 -0800,✈️ Birmingham ✈️ Brooklyn ✈️,0,"[0, 1, 0]"
8989,negative,@usairways deedee and lynn s. have been great here in phx; richard p. here was a jerk. rude to us and our parents for no reason.,2015-02-24 10:57:44 -0800,,-1,"[1, 0, 0]"
8990,negative,@usairways thanks for making me miss my meeting in dallas. 700 dollars down the toilet 😊,2015-02-24 10:57:39 -0800,,-1,"[1, 0, 0]"
8991,negative,@usairways i have two tight connections in #charlotte and #frankfurt,2015-02-24 10:56:41 -0800,San Diego,-1,"[1, 0, 0]"
8992,negative,"@usairways said only way to get on plane about to leave that would make my connection was a $75 fee. instead of earlier, i am now late flightr!",2015-02-24 10:56:27 -0800,,-1,"[1, 0, 0]"
8993,positive,@usairways thank you! i will be calling you! #cheapoairchat,2015-02-24 10:54:15 -0800,"Boynton Beach, FL",1,"[0, 0, 1]"
8994,negative,"@usairways ur ""response"" was: my ""inconvenience was of no matter."" u wanted me sit for 3 xtra nights in the city w/out comp! #donotflyusair",2015-02-24 10:54:10 -0800,,-1,"[1, 0, 0]"
8995,neutral,"@usairways i forgot my password and i don't know if my username is correct, and i want to use my miles, what i have to do??",2015-02-24 10:53:14 -0800,Facebook: BÚFALOS F.C.,0,"[0, 1, 0]"
8996,neutral,"@usairways question, friend flight got cancelled flightled. how can he book be flight? leaving chs to philly to germany",2015-02-24 10:52:47 -0800,Charleston/Houston,0,"[0, 1, 0]"
8997,neutral,@usairways yes. confirmation number and all.,2015-02-24 10:52:26 -0800,,0,"[0, 1, 0]"
8998,neutral,@usairways did you know that suicide is the second leading cause of death among teens 10-24,2015-02-24 10:48:36 -0800,1/1 loner squad,0,"[0, 1, 0]"
8999,positive,"@usairways getting sorted, thanks",2015-02-24 10:44:50 -0800,,1,"[0, 0, 1]"
9000,negative,@usairways sadly i'm currently booked on one of your flights tomorrow that i will be changing if i can.,2015-02-24 10:41:11 -0800,,-1,"[1, 0, 0]"
9001,neutral,@usairways that is certainly not the impression she's under.,2015-02-24 10:36:06 -0800,"Denver, CO",0,"[0, 1, 0]"
9002,negative,@usairways standby so far for two of us. with snow storm hitting iowa tomorrow we could be stuck here for two days.,2015-02-24 10:34:40 -0800,,-1,"[1, 0, 0]"
9003,positive,@usairways thank you!!,2015-02-24 10:33:26 -0800,"Boynton Beach, FL",1,"[0, 0, 1]"
9004,neutral,"@usairways if i know i left something on my last flight (as i literally had to run to make my connection), how can i retrieve it please?",2015-02-24 10:29:54 -0800,Wherever Travel Team C sent me,0,"[0, 1, 0]"
9005,negative,@usairways why can't i check in online for a flight tomorrow am?,2015-02-24 10:29:40 -0800,,-1,"[1, 0, 0]"
9006,negative,@usairways - been standing at the gate for 45 min trying to go standby bc i will miss my connection. no help! do not fly us airways!,2015-02-24 10:27:43 -0800,,-1,"[1, 0, 0]"
9007,negative,"@usairways after being assured by the pleasant woman at gate b11 in albany, ny that life's not perfect, i'd heard enough.",2015-02-24 10:26:28 -0800,Saratoga Springs,-1,"[1, 0, 0]"
9008,neutral,@usairways how do i get a receipt for a change fee when i originally booked with miles?,2015-02-24 10:25:35 -0800,"Washington, DC",0,"[0, 1, 0]"
9009,negative,"@usairways: u didn't bother following up, we booked with @delta.  @delta understands cust srv: provided lunch 4 delays &amp; upgraded seats!",2015-02-24 10:23:58 -0800,,-1,"[1, 0, 0]"
9010,neutral,@usairways we even offered to fly in to another airport and they said they couldn't do that. no explanation why they can't.,2015-02-24 10:22:11 -0800,,0,"[0, 1, 0]"
9011,neutral,@usairways any travel advisory coming for the carolinas?  bad weather!,2015-02-24 10:21:06 -0800,,0,"[0, 1, 0]"
9012,negative,@usairways there is an error w/ my preferred status &amp; i'm not able to reach an agent via phone. travel friday. need resolved - contact info?,2015-02-24 10:19:33 -0800,"Washington, DC",-1,"[1, 0, 0]"
9013,negative,@usairways @americanair how does a pilot forget log book? been waiting on plane for 45 mins!! #alsonodrinkcartcomingaround,2015-02-24 10:17:14 -0800,,-1,"[1, 0, 0]"
9014,negative,@usairways already did it. one person said they couldn't do anything another said she didn't know why the first person we talked 2 said that,2015-02-24 10:17:01 -0800,,-1,"[1, 0, 0]"
9015,negative,@usairways @ashleykatherton over an hour on hold so far,2015-02-24 10:16:00 -0800,,-1,"[1, 0, 0]"
9016,negative,"@usairways rt @dmoukdarath: nice, another delay with @usair second one this trip. left engine leaking...what's next?? #usair #nothappy",2015-02-24 10:13:10 -0800,Triad,-1,"[1, 0, 0]"
9017,negative,@usairways i want to love you! 43 minutes on hold! help me understand why i switched loyalty programs. http://t.co/chgy5yrvka,2015-02-24 10:12:10 -0800,"Austin, tx",-1,"[1, 0, 0]"
9018,negative,@usairways 59 minutes now. nice customer service you got going on.,2015-02-24 10:11:19 -0800,,-1,"[1, 0, 0]"
9019,negative,@usairways 44 minutes on hold so far. and still haven't spoke to a human. never using you again.,2015-02-24 09:56:55 -0800,,-1,"[1, 0, 0]"
9020,neutral,@usairways where is your email address? its not on this page: http://t.co/5cwh1yfoow,2015-02-24 09:55:25 -0800,,0,"[0, 1, 0]"
9021,negative,@usairways you have no idea how upset and frustrated i am right now. i'll be sure to follow through with never flying with you again.,2015-02-24 09:54:57 -0800,Saratoga Springs,-1,"[1, 0, 0]"
9022,negative,@usairways how can a person go from number one on a standby list to number twelve in three hours?  should i be super platinum diamond status,2015-02-24 09:54:37 -0800,Cleveland,-1,"[1, 0, 0]"
9023,negative,"@usairways forget reservations. thank you to the great leadership at your company, i've cancelled flighted my flight. once again, thank you.",2015-02-24 09:53:46 -0800,Saratoga Springs,-1,"[1, 0, 0]"
9024,positive,@usairways great job today from your team with a challenging weather delay on flight 1925 out of charlotte. #travel #friendlyteam,2015-02-24 09:48:28 -0800,"Gulfport, MS",1,"[0, 0, 1]"
9025,neutral,"@usairways ""airport snow removal method #22...""
keep up the good work folks, this is where cessna's become 747's! http://t.co/0jjt4x3yxg",2015-02-24 09:48:15 -0800,"Astoria, OR",0,"[0, 1, 0]"
9026,neutral,@usairways and now you can't even accommodate us by letting us fly in to another airport?! horrible service for your fault!!!,2015-02-24 09:47:40 -0800,,0,"[0, 1, 0]"
9027,negative,.@usairways it was this saturday during all the snow in the dc area.  excited the flight was not cancelled flightled but sad he went missing.,2015-02-24 09:45:48 -0800,Just outside of Thunder Dome,-1,"[1, 0, 0]"
9028,negative,"@usairways @americanair i love you guys &amp; i'm gonna let you finish, but i've been on hold for 1 hour trying to book a flight w/ my voucher.",2015-02-24 09:44:53 -0800,,-1,"[1, 0, 0]"
9029,negative,"@usairways and, the helpful employee who changed her boarding zone so that she would have space for her pump is now being disciplined #fail",2015-02-24 09:42:32 -0800,"Denver, CO",-1,"[1, 0, 0]"
9030,negative,@usairways need to talk to a person about my bag. waiting on hold for two hours. bag s!b delivered last night. online says not found.,2015-02-24 09:39:37 -0800,,-1,"[1, 0, 0]"
9031,neutral,@usairways  2 calls &amp; wasted 3 hrs on hold to change my coming divided awards weather relate flightd flight. y'all disconnected me 2x. please help.,2015-02-24 09:39:20 -0800,Tidewater - Virginia,0,"[0, 1, 0]"
9032,negative,@usairways i don't want your sympathy i want someone to make an effort to find my bag,2015-02-24 09:38:50 -0800,,-1,"[1, 0, 0]"
9033,negative,"@usairways she spoke with someone this am and was told that breast pumps aren't medical equipment and that she should have ""planned better.""",2015-02-24 09:37:53 -0800,"Denver, CO",-1,"[1, 0, 0]"
9034,negative,@usairways - 800# referred me back to baggage services but i left the airport. i was on seat 17a,2015-02-24 09:32:35 -0800,"Philadelphia, PA",-1,"[1, 0, 0]"
9035,positive,@usairways thank you very much.,2015-02-24 09:31:10 -0800,,1,"[0, 0, 1]"
9036,neutral,"@usairways i left my personal stuff on us4551 from phl-bos about an hour ago. went baggage, was told plane left to call 800#",2015-02-24 09:29:50 -0800,"Philadelphia, PA",0,"[0, 1, 0]"
9037,negative,@usairways - first impressions are hard to reverse.  a horrible first experience with you.  will never fly with you again!!!,2015-02-24 09:29:23 -0800,,-1,"[1, 0, 0]"
9038,neutral,@usairways is there a phone number or email address to customer service?,2015-02-24 09:28:25 -0800,Saratoga Springs,0,"[0, 1, 0]"
9039,negative,"@usairways not going as planned is an understatement. my flight was just changed again. if it weren't for a family emergency, i'd cancelled flight.",2015-02-24 09:27:42 -0800,Saratoga Springs,-1,"[1, 0, 0]"
9040,negative,"@usairways ...2 hours on the plane, they at least got us on a direct flight a couple hours late flightr on united",2015-02-24 09:24:57 -0800,,-1,"[1, 0, 0]"
9041,negative,@usairways sadly that didn't help me at my meeting at work today seeing as my presentation was in there! major strike against me!!!,2015-02-24 09:22:05 -0800,"Dumfries, Virginia",-1,"[1, 0, 0]"
9042,negative,.@usairways i did but the more eyes i have looking for pandu the better chance i have of bringing him home.,2015-02-24 09:21:28 -0800,Just outside of Thunder Dome,-1,"[1, 0, 0]"
9043,negative,@usairways my bag is still lost and i can not get anyone on the phone to assist me and the tracking updates have stopped,2015-02-24 09:20:51 -0800,,-1,"[1, 0, 0]"
9044,positive,@usairways thanks !!!,2015-02-24 09:19:06 -0800,,1,"[0, 0, 1]"
9045,neutral,@usairways so i can make a reservation,2015-02-24 09:17:06 -0800,,0,"[0, 1, 0]"
9046,neutral,@usairways i didn't make a reservation yet. it's about changing name on my dividend miles account,2015-02-24 09:16:54 -0800,,0,"[0, 1, 0]"
9047,negative,"@usairways 167 minutes?  ""im not trained in that"". cmon. can't you do better than that?",2015-02-24 09:15:21 -0800,,-1,"[1, 0, 0]"
9048,neutral,"@usairways if i qualify for free 1st checked bag, is that applied at checkin? same for using companion tickets?",2015-02-24 09:14:48 -0800,,0,"[0, 1, 0]"
9049,negative,@usairways any direct number to dividend miles account info? every time i try them i get actually hung up on,2015-02-24 09:12:12 -0800,,-1,"[1, 0, 0]"
9050,negative,@usairways trying to use chairman upgrade cert for flt 740 on 2/26/14 but being told not an option with 10 open seats? how? thanks,2015-02-24 09:09:24 -0800,,-1,"[1, 0, 0]"
9051,negative,@usairways but i've been trying to call them since yesterday and i keep getting hung up on? can you get me through to them??,2015-02-24 09:03:28 -0800,,-1,"[1, 0, 0]"
9052,neutral,@usairways what's the charge for oversize? not overweight,2015-02-24 08:59:51 -0800,,0,"[0, 1, 0]"
9053,neutral,"@usairways to my legal last name. so it's not technically a name change,
i just used the wrong name",2015-02-24 08:55:31 -0800,,0,"[0, 1, 0]"
9054,negative,@usairways an award travel ticket but cannot since it is under a different last name. i simply need to change it,2015-02-24 08:55:12 -0800,,-1,"[1, 0, 0]"
9055,neutral,@usairways hi! on my dividend miles account i accidentally listed my newly married name as opposed to my legal name. i am trying to book,2015-02-24 08:54:50 -0800,,0,"[0, 1, 0]"
9056,negative,@usairways ok thank you…i call from spain to us for seating assistance!,2015-02-24 08:49:40 -0800,Barcelona,-1,"[1, 0, 0]"
9057,neutral,@usairways can i check bags through to my final destination even though i bought separate tickets from iad to phl  and phl to israel?,2015-02-24 08:44:23 -0800,Brooklyn,0,"[0, 1, 0]"
9058,negative,@usairways 2day: no coffee &amp; 1 working toilet.  then i read domestic airlines whining re: foreign competition.  coincidence?  no  #openskies,2015-02-24 08:43:11 -0800,,-1,"[1, 0, 0]"
9059,neutral,@usairways how much is it to check golf clubs on a flight. they might be oversized,2015-02-24 08:30:07 -0800,,0,"[0, 1, 0]"
9060,neutral,@usairways if i’m unable to use my departing flight can i still use the returning flight?,2015-02-24 08:29:39 -0800,"New York, NY",0,"[0, 1, 0]"
9061,neutral,@usairways is it possible to cancelled flight my reservation online?,2015-02-24 08:28:22 -0800,,0,"[0, 1, 0]"
9062,negative,"@usairways i've been on hold to rebook a cancelled flighted flight for over two hours. i know weather has a huge impact, but you should anticipate.",2015-02-24 08:26:20 -0800,,-1,"[1, 0, 0]"
9063,negative,"@usairways been on hold for over 5 hours! i believe i was overcharged $200 for my flight, i need an immediate explanation. help",2015-02-24 08:25:26 -0800,"In a galaxy far, far away ✨",-1,"[1, 0, 0]"
9064,neutral,"@usairways thank you, although we're using our miles from our card and flight booking problems companion tickets which can only be booked over the phone.",2015-02-24 08:24:17 -0800,"Tampa, Florida",0,"[0, 1, 0]"
9065,positive,@usairways i made it- thx.,2015-02-24 08:21:04 -0800,"Minneapolis, MN",1,"[0, 0, 1]"
9066,negative,@usairways still on hold...1 hr 27 mins....thank god for chairman status. status match @delta?,2015-02-24 08:17:51 -0800,,-1,"[1, 0, 0]"
9067,neutral,"@usairways is there a phone line to call into that isn't being affected by ""bad weather""? trying to book a vacation, here... 👀",2015-02-24 08:13:34 -0800,"Tampa, Florida",0,"[0, 1, 0]"
9068,negative,@usairways has the worst customer service. can't even get through to a rep you gotta be kidding me,2015-02-24 08:08:10 -0800,,-1,"[1, 0, 0]"
9069,negative,@usairways @beamske but maybe i can be on hold for 30 minutes again. that would be just as amazing.,2015-02-24 08:00:58 -0800,Kentucky,-1,"[1, 0, 0]"
9070,negative,@usairways @beamske how about a real live person talk to the person whose luggage was lost for 4 days and vacation wrecked . @yorkshire2002,2015-02-24 08:00:24 -0800,Kentucky,-1,"[1, 0, 0]"
9071,negative,@usairways is your clt departures delayed? hoping i can make my connection after a lengthy take off delay and endless taxi-ing here at clt,2015-02-24 07:56:45 -0800,"Minneapolis, MN",-1,"[1, 0, 0]"
9072,positive,@usairways i'm glad @beamske retweeted otherwise you would have to ignore the numerous tweets i sent. you all are fucking amazing,2015-02-24 07:54:35 -0800,Kentucky,1,"[0, 0, 1]"
9073,negative,@usairways so frustrating because i still have not gotten them back. why my bag was sent to ny is a mystery!  shame on me this time!,2015-02-24 07:49:39 -0800,"Dumfries, Virginia",-1,"[1, 0, 0]"
